184,40
185,53
188,42
189,48
2623,1
1911,1
1915,1
869,3
868,1
861,1
863,4
862,2
864,2
867,1
866,3
2025,1
2027,1
2021,1
883,2
882,1
881,2
887,3
886,2
884,3
889,2
888,3
775,1
774,8
777,6
776,2
771,1
770,3
773,1
772,1
779,6
77,173
76,183
75,199
74,192
73,195
72,214
71,178
70,197
79,144
78,178
1047,2
1046,1
1045,1
1044,2
1049,2
1048,2
1680,1
1685,1
1688,1
1269,1
1268,1
669,5
668,6
667,5
1262,1
665,1
664,2
663,4
662,2
661,4
1264,1
1018,2
1467,1
1461,1
521,13
1317,1
1315,3
1312,1
1319,1
1318,1
528,5
319,17
318,22
313,15
312,26
311,14
310,17
317,15
316,26
315,20
314,14
1337,1
1336,1
1330,1
1332,1
2298,1
2292,2
403,9
2365,1
4,9076
402,11
1869,1
965,5
966,2
967,2
960,2
962,1
963,1
968,2
969,2
2104,2
878,1
879,4
876,4
877,2
874,2
875,1
872,2
873,3
2037,1
2036,1
9,2965
645,5
1244,1
890,2
891,2
892,2
893,4
894,2
1247,1
896,2
897,4
899,2
1246,2
3546,1
1789,1
769,5
2962,1
762,3
763,2
760,4
761,3
766,3
767,5
764,5
1787,1
1078,1
1079,1
1076,2
1074,2
1073,2
1070,1
1071,1
1675,1
1677,2
1670,1
1672,1
1094,2
1095,1
1096,1
1097,2
678,6
679,3
674,4
675,1
677,5
1098,2
1099,1
672,2
673,6
1418,1
1419,1
1410,1
1412,1
1416,1
1320,1
1532,1
1324,1
1325,1
5,6507
647,3
1254,1
1252,1
1250,1
1523,1
1529,1
1258,1
1259,2
308,19
309,12
3959,1
300,24
301,22
302,19
303,18
304,21
305,21
306,14
307,15
4114,1
3608,1
1896,1
1897,1
959,2
958,2
2132,1
950,1
953,1
952,1
954,2
957,3
956,1
2644,1
2645,1
3424,1
3901,1
1263,1
666,3
2177,1
719,2
718,2
717,4
716,2
715,2
713,1
712,5
711,3
710,2
660,3
1069,2
1060,4
1063,1
1065,1
1064,1
1067,2
1066,1
1662,1
591,7
1086,1
593,5
1084,1
595,7
594,3
597,5
596,4
599,3
598,5
1088,1
3382,1
1403,1
1401,1
1400,2
1407,1
1406,2
1405,1
449,6
448,9
1338,2
443,5
442,12
441,5
440,10
447,14
446,12
445,11
444,7
1542,1
39,469
38,432
33,584
32,607
31,578
30,587
37,427
36,465
35,506
34,488
641,4
640,6
643,6
1242,1
1245,1
644,1
1531,1
646,5
648,3
339,19
338,13
335,14
334,17
337,15
336,21
331,21
330,19
333,13
332,22
8,3598
3634,1
2345,1
2346,1
2342,1
3702,1
1884,1
1883,1
2123,1
948,1
949,3
946,1
944,2
945,1
942,1
943,3
940,2
941,4
133,84
132,70
131,89
130,92
137,68
136,82
135,89
134,94
139,87
138,76
2019,1
2011,1
708,5
709,3
704,4
705,4
706,2
707,1
701,2
702,1
703,7
88,141
89,171
82,158
83,152
80,167
81,186
86,164
87,149
84,154
85,150
1658,1
1654,1
1389,1
586,4
587,5
584,5
585,4
582,6
583,2
580,6
581,4
588,6
589,4
1982,1
1348,1
1435,1
1432,1
1433,1
1439,1
458,8
459,10
450,9
451,7
1342,1
453,13
454,9
1345,1
456,17
457,5
656,2
657,6
1500,1
655,3
1506,1
653,6
650,3
651,5
658,4
659,5
322,12
323,18
320,20
321,27
326,14
327,19
324,14
325,12
328,20
329,24
2338,1
1341,1
2489,1
2246,1
995,2
2465,1
997,2
990,1
993,1
992,1
2468,1
120,90
121,96
122,72
123,83
124,83
125,83
126,85
127,91
128,81
129,85
2060,1
2791,1
2064,1
2066,1
1647,1
1642,1
1649,1
579,4
578,6
573,6
572,6
571,7
570,6
577,5
576,4
575,3
574,4
1421,1
1420,1
603,4
1427,1
1428,3
3363,1
731,2
730,2
733,2
732,5
735,1
734,1
737,7
736,4
739,2
738,4
1359,3
469,11
468,4
465,13
464,8
1351,1
466,4
461,8
460,16
463,3
462,9
1517,1
1513,1
1512,1
4014,1
357,20
356,22
355,18
354,18
353,21
352,11
351,15
350,15
359,14
358,16
6121,1
1447,1
2329,1
289,16
288,15
281,25
280,24
283,23
282,28
285,21
284,13
287,21
286,28
263,21
262,30
261,33
260,20
267,25
266,24
265,23
264,31
269,18
268,23
2491,1
1297,2
2256,1
982,3
980,1
981,2
986,1
987,3
984,1
115,104
114,99
117,104
116,96
111,105
110,111
113,118
112,99
119,86
118,87
2784,1
2078,1
2077,1
2075,1
2673,1
2906,1
1984,1
1633,1
1634,1
1988,1
1989,1
568,7
569,8
560,10
561,4
562,4
563,9
564,3
565,9
566,5
567,8
1188,1
1186,1
1187,2
1184,2
1182,1
1183,1
726,1
727,2
724,1
722,5
723,8
720,3
721,3
1745,1
728,2
729,2
1164,1
1165,1
1166,2
1160,2
1163,1
1169,2
48,316
49,304
46,392
47,353
44,392
45,334
42,381
43,346
40,423
41,439
1293,1
1565,1
1566,1
1295,1
474,9
475,13
1381,1
1710,1
793,3
1201,1
472,7
473,10
470,10
471,7
476,7
477,8
1360,2
1361,1
478,10
479,11
1368,2
1369,2
